ID USER,ID QUESTION,Question_Category,QUESTION,USER ANSWER,CORRECT ANSWER,Duration
9,632,BI,"Pengangguran struktural—pengangguran yang bertahan bahkan pada puncak pertumbuhan ekonomi—disebabkan oleh ketidakseimbangan antara jenis dan lokasi pekerjaan yang tersedia di satu sisi dan kualifikasi serta lokasi pekerja di sisi lain. Ketika ketidakseimbangan tersebut terjadi, kekurangan tenaga kerja dan pengangguran dapat terjadi, meskipun ada keseimbangan antara penawaran dan permintaan tenaga kerja dalam perekonomian secara keseluruhan. Karena perubahan teknologi cenderung menggusur beberapa pekerja, ini merupakan factor utama dalam menghasilkan pengangguran struktural. Sementara, kemajuan teknologi hampir selalu menghasilkan pergeseran permintaan untuk berbagai jenis pekerja. Hal itu tidak serta merta mengakibatkan pengangguran. Perubahan permintaan yang relatif kecil atau bertahap cenderung menyebabkan sedikit pengangguran. Di perusahaan individu atau bahkan di pasar tenaga kerja secara keseluruhan, ‘gesekan normal’ mungkin cukup untuk mengurangi jumlah tenaga kerja di pekerjaan yang terkena dampak. Namun, perubahan yang relatif besar atau cepat dapat menyebabkan masalah serius. Pekerja mungkin kehilangan pekerjaan mereka dan menemukan diri mereka tanpa keterampilan yang diperlukan untuk mendapatkan pekerjaan baru. Apakah perpindahan ini menyebabkan pengangguran struktural bergantung pada jumlah sumber daya sektor publik dan swasta yang dikhususkan untuk melatih ulang dan menempatkan para pekerja tersebut. Pekerja dapat didorong untuk pindah ke tempat yang ada pekerjaan, untuk mendidik kembali atau melatih kembali diri mereka sendiri, atau untuk pensiun. Selain itu, faktor lain yang memengaruhi pengangguran structural seperti pergerakan modal dapat dikendalikan. Meningkatnya pengangguran struktural, jika terjadi, mempersulit perekonomian untuk mencapai tingkat pengangguran rendah yang diinginkan bersama dengan tingkat inflasi yang rendah. Jika semakin banyak pekerja yang tidak memiliki keterampilan yang diperlukan untuk pekerjaan yang tersedia, peningkatan total permintaan tenaga kerja akan dengan cepat menimbulkan kekurangan pekerja berkualitas. Ketika upah para pekerja itu dinaikkan, biaya tenaga kerja dan harga juga naik. Fenomena ini mungkin merupakan factor penting dalam tren peningkatan yang diamati selama dua dekade terakhir, pengangguran dikombinasikan dengan inflasi. Kebijakan pemerintah telah memprioritaskan penurunan inflasi, namun upaya ini tetap menyebabkan pengangguran meningkat.
Teks ini menunjukkan bahwa hasil potensial dari pengangguran struktural yang lebih tinggi adalah ....",0,2,77
9,680,BI,"TERBINAFINE Mengobati infeksi jamur. Berbentuk tablet dan krim. Krim hanya digunakan sebagai obat luar. Hindarkan kontak dengan mata, hidung, mulut, dan membran mukosa lainnya. Tidak disarankan bagi penderita hipersensitif terhadap Terbinafine dan zat tambahan. Bagi pasien dengan gangguan fungsi hati berat atau gangguan fungsi ginjal dapat dikurangi menjadi setengah dosis normal. Keamanan dan efektivitas Terbinafine pada anak-anak di bawah usia 12 tahun belum terverifikasi. Terbinafine diekskresikan dalam ASI sehingga tidak boleh digunakan selama menyusui.
Orang yang sebaiknya menghindari produk tersebut adalah ",2,0,87
9,1156,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,109
10,1042,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,56
10,768,EN,"Eighteen months into the COVID-19 pandemic, executives' responses to the latest  McKinsey Global Survey suggest that they believe the economy is on track toward a recovery.  Throughout 2021, their views have, on average, been consistently positive. They also continue to  report largely positive expectations. 71 percent of respondents predict that conditions in the  global economy will improve in the next six months. This went down from an all-time high of 81  percent who said so last quarter. When asked about their countries' economic prospects, most  respondents still expect improvements, but that share has also decreased. Sixty-five percent of  respondents now say so, down from a range of 73 to 79 percent who have said so since March  2021. 
However, with the Delta variant affecting so many parts of the world, worries over the  pandemic's effects on the economy have also re-emerged. This happened just one quarter after a historically low share of respondents cited it as a risk to domestic economic growth. In June, just 36 percent cited the pandemic as a risk to domestic growth over the next year. It was the smallest
share since the survey in March 2020. Now, 49 percent of respondents say the same, up from 42 percent in July. 
The pandemic is followed by supply-chain disruptions and inflation. These were also  among the top-three risks to domestic growth in the past two surveys. By region, the pandemic is  the top risk in every region except Latin America. Respondents in developed economies also see  it as a more prominent threat to growth than those in emerging economies. Fifty-two percent of developed-economy executives see the pandemic as a risk to growth in their own countries. It is 
nearly double the share who said so last quarter-compared with 45 percent in emerging economies. 
The responses in developed economies suggest other concerns as well. For the first time since January. these executives are less likely than others to expect improving conditions in their home economies. They are also less upbeat about their companies' prospects. Respondents in developed economies are much less likely than their emerging-economy peers to expect an increase in the size of their companies' workforces in the next six months. They also had less expectation of an increase in demand for their companies' products and services as well as an increase in company profits. 
Which of the following is the best paraphrase of the sentence ""However, with the Delta  variant affecting so many parts of the world, worries over the pandemic's effects on the  economy have also re-emerged."" In paragraph 2? ",2,0,49
10,778,EN,"Technology has revolutionized everything and education is no exception. E-learning has drastically changed the landscape of education. The introduction of e-learning has been convenient for students as well as teachers. As a matter of fact, online education has been received very cordially. Normally, this is not the case for most new things. So, it is safe to say, regarding the future, that e-learning is here to stay. With future updates and upgrades, e-learning is likely to develop and become more convenient for learners. New methods introduced by instructors will make online courses more interesting and engaging for learners. Apart from students, organizations are adapting to e learning courses to train their employees. So, with all the hype and effort combined, the future of e-learning is very unlikely to be bleak. Online learning is a very useful tool for students and young professionals to gain various skills. Any professional can easily learn about any subject they want. This has also empowered individuals to seek, receive, and impart information effectively with very little cost. Almost all online courses are self-paced so students can fit education into their life instead of planning their day-to-day activities around school hours. The recent pandemic situation has suddenly shifted billions of students out of their classrooms. As a result, this has triggered an interest in e-learning among people even more than before. Schools have adopted techniques to keep up with changing times. In one way, the traditional academic education system has kind of normalized e-learning by endorsing their system. Plenty of people got acquainted with e-learning practices during this period. Learners  helped by facilities e are more likely to subscribe to further courses in the future. Young school aged children have already been academically introduced to e-learning so the process is already  quite normal and usual for them.
How does the author organize the ideas in paragraphs 1 and 2?",2,3,119
10,1186,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,31
10,640,BI,"Untuk sebagian besar spesies hewan, jumlah individu dalam spesies berbanding terbalik dengan ukuran tubuh rata-rata anggota spesies: semakin kecil ukuran tubuh, semakin besar jumlah individu hewan. Tamarin, monyet kecil Amerika Selatan, melanggar aturan ini. Dari sepuluh spesies primata yang dipelajari di Taman Nasional Manu Peru, misalnya, dua spesies tamarin, punggung pelana, dan kaisar, masing-masing menempati urutan kedelapan dan kesembilan yang paling tidak melimpah. Hanya marmoset kerdil, yang lebih kecil lagi, yang jumlahnya lebih sedikit. Kelangkaan tamarin tidak mudah dijelaskan; itu tidak dapat diabaikan sebagai konsekuensi dari diet, karena tamarin memakan campuran buah, nektar, dan mangsa kecil yang sama seperti yang dilakukan beberapa rekan mereka yang lebih besar, termasuk dua capuchin yang dikenal sebagai monyet tupai dan monyet malam. Meskipun proporsi relatif buah yang dikonsumsi agak bervariasi di antara spesies, sulit membayangkan bahwa perbedaan halus seperti itu sangat penting untuk memahami kelangkaan relatif tamarin. Untuk menekankan betapa langkanya tamarin, kita dapat membandingkannya dengan primata omnivora lainnya di komunitas. Dalam hal jumlah individu per kilometer persegi, peringkat mereka jauh di bawah dua capuchin, monyet tupai, dan monyet malam. Dan dalam hal biomassa, atau berat total individu yang menempati satu unit area habitat, setiap spesies tamarin hadir hanya seperdua puluh massa capuchin coklat atau sepersepuluh massa monyet tupai. Untuk mendapatkan perspektif lain, pertimbangkan persyaratan spasial tamarin. Tamarin sangat teritorial, dengan penuh semangat mengusir setiap penyusup yang mungkin tersesat di dalam batas-batas domain mereka yang ditentukan dengan tajam. Kelompok menginvestasikan sebagian besar waktu dan energi mereka untuk berpatroli di batas wilayah mereka, mengumumkan kehadiran mereka kepada tetangga mereka dengan teriakan melengking dan menyapu. Teritorial terpadu seperti itu agak luar biasa di antara primata, meskipun owa dan siamang Asia menunjukkannya, seperti halnya beberapa spesies Dunia Baru lainnya seperti titi dan monyet malam. Monyet titi secara rutin hidup dalam wilayah seluas 6 hingga 2 hektar, dan monyet malam jarang bertahan lebih dari 10 hektar, tetapi kelompok tamarin secara rutin menempati 30 hingga 120 hektar. Yang paling mengejutkan tentang wilayah tamarin adalah ukurannya. Bandingkan ini dengan 1 hingga 2 hektar yang dibutuhkan oleh tupai abu-abu Amerika Utara biasa, mamalia nonteritorial dengan ukuran yang hampir sama. Sekelompok tamarin menggunakan ruang yang sama banyaknya dengan pasukan capuchin coklat, meskipun yang terakhir memiliki berat 15 kali lipat. Jadi, selain langka, tamarin membutuhkan ruang yang tampaknya benar-benar tidak proporsional dengan ukurannya.
Manakah yang salah dari setiap pernyataan berikut?",3,3,58
10,781,EN,"Technology has revolutionized everything and education is no exception. E-learning has drastically changed the landscape of education. The introduction of e-learning has been convenient for students as well as teachers. As a matter of fact, online education has been received very cordially. Normally, this is not the case for most new things. So, it is safe to say, regarding the future, that e-learning is here to stay. With future updates and upgrades, e-learning is likely to develop and become more convenient for learners. New methods introduced by instructors will make online courses more interesting and engaging for learners. Apart from students, organizations are adapting to e learning courses to train their employees. So, with all the hype and effort combined, the future of e-learning is very unlikely to be bleak. Online learning is a very useful tool for students and young professionals to gain various skills. Any professional can easily learn about any subject they want. This has also empowered individuals to seek, receive, and impart information effectively with very little cost. Almost all online courses are self-paced so students can fit education into their life instead of planning their day-to-day activities around school hours. The recent pandemic situation has suddenly shifted billions of students out of their classrooms. As a result, this has triggered an interest in e-learning among people even more than before. Schools have adopted techniques to keep up with changing times. In one way, the traditional academic education system has kind of normalized e-learning by endorsing their system. Plenty of people got acquainted with e-learning practices during this period. Learners  helped by facilities e are more likely to subscribe to further courses in the future. Young school aged children have already been academically introduced to e-learning so the process is already  quite normal and usual for them.
The author implicitly says that",2,3,65
10,956,PM,"Ani telah mengikuti tes Matematika sebanyak n kali. Pada tes berikutnya ia memperoleh nilai 83 sehingga nilai rata-rata Ani adalah 80. Tetapi, jika nilai tes tersebut adalah 67, maka rata-ratanya adalah 76. Nilai nadalah ....",1,1,32
10,1022,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,108
10,973,PM,"Sebuah lingkaran memiliki keliling 220 cm. Luas temberengnya adalah....

(1) π = 22/7
(2) π = 3,14",0,3,82
10,1029,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,112
11,935,PM,Nilai x yang memenuhi pertidaksamaan 1 < |2x-5l < 3 adalah ....,2,2,17
11,667,BI,"1 Nyirih ’mengunyah sirih’ menjadi bagian tata krama untuk tamu di istana atau desa di masa lalu. 2 Secara sosial, nyirih hampir sama dengan ritual menghidangkan teh di Jepang, yang bermakna memberikan penghormatan kepada tamu. 3 Dari segi kesehatan, nyirih dipercaya oleh masyarakat Indonesia dapat membantu memperkuat gusi dan struktur gigi. 4 Fakta menunjukkan bahwa mereka yang nyirih biasanya memmiliki gusi dan gigi yang kuat, bahkan sampai usia delapan puluh tahun. 5 Selain itu, mereka yang nyirih jarang mengalami gigi rusak. 6 Campuran saliva dengan senyawa yang dihasilkan dari nyirih mempu menjaga gigi dari karies gigi. 7 Mereka yang nyirih memiliki napas harum. 8 Itulah sebabnya mengapa banyak pasta gigi dibuat dengan campuran senyawa yang ada dalam daun sirih. 9 Selain memperkuat akar gigi, daun sirih juga mencegah bakteri mulut bereaksi sehingga mulut menjadi asam dan bau. 10 Asam yang tinggi pada rongga mulut mengawali kerusakan gigi. Diadaptasi dari https://indonesia.go.id/
Pesan tersirat dari paragraf (1) adalah",1,3,40
11,608,BI,"Buku Lincoln the Unknown mengajarkan banyak hal bagi kehidupan Anda dan telah dialami secara pribadi oleh tokoh terkenal dunia, Abraham Lincoln. Pada awal masa karirnya Lincoln adalah seorang ahli kritik dan ahli surat maupun puisi ejekan terhadap orang-orang yang dianggap sebagai lawan. Kemudian surat tersebut dengan sengaja dijatuhkan di jalan-jalan pusat kota agar menarik perhatian. Tak lama kemudian muncullah kemarahan dari seluruh penjuru negeri hingga bertahun-tahun lamanya. Sampai akhirnya Lincoln telah menjadi seorang ahli hukum di wilayah Illinois dan membiarkan kebiasaan mengejek tersebut. Sampai akhirnya puncak kemarahan itu terjadi di tahun 1842, ketika Lincoln mengejek seorang politikus bernama James Shields melalui sepucuk surat. Shields yang marah dan merasa terhina mengajak Lincoln untuk bertarung sampai mati. Kemudian Lincoln belajar menggunakan pedang jenis kavaleri. Sampai akhirnya tiba waktu yang ditentukan dan duel sengit pun terjadi. Keduanya hendak melanjutkan pertarungan hingga akhir, tetapi dihentikan oleh para pendukung keduanya kala itu.
Kalimat yang mengandung makna dari kata sengit pada bacaan di atas adalah",2,3,102
11,725,BI,"(1) Kondisi kesehatan tertentu dapat ditandai dengan warna feses saat buang air besar. (2) Selain warna feses, feses yang berdarah juga dapat menjadi penanda kondisi kesehatan tertentu. (3) Bahkan, feses yang berdarah perlu menjadi perhatian karena mungkin disebabkan oleh hal yang serius. (4) Ada banyak kemungkinan penyebab feses berdarah yang relatif tidak berbahaya, cukup serius, kondisi sangat serius, dan perawatan segera diperlukan. (5) Darah dalam feses dapat disebabkan oleh perdarahan di saluran gastrointestinal (GI) bagian atas atau bawah dan warna darah dapat membantu menunjukkan sumbernya. (6) Feses yang hitam dan lembek mungkin menunjukkan adanya perdarahan di saluran pencernaan bagian atas. (7) Jika warna darah makin gelap, makin tinggi sumber perdarahannya. (8) Sementara itu, jika darahnya berwarna merah cerah, ini biasanya merupakan tanda terjadinya perdarahan di saluran GI bagian bawah. (9) Selain kondisi-kondisi itu, ada pula kondisi kesehatan lain yang mungkin menyebabkan feses berdarah, seperti gastroenteritis, wasir, dan tukak lambung. (10) Oleh karena itu, feses berdarah tidak boleh dianggap sepele.
Bagaimana sikap penulis yang tergambar pada teks tersebut?",3,3,13
11,888,PM,Diketahui dua buah bilangan yaitu 1/6 dan 1/8. Bilangan yang harus ditambahkan sehingga didapat rata-rata yaitu 1/6 adalah,1,1,99
11,815,EN,"Due to our dogs’ behavioral flexibility, we can keep them in our homes and take them to  cafes with us at the weekend. Nevertheless, there are ways in which evolution has not equipped  dogs for the challenges of living in our world, and puppies must learn how to cope. These are  some of the things we do that really confuse our dogs. 
To begin with, dogs make friends easily as they are born socialites. Puppies are intensely  interested in spending time with other dogs, people, and any species willing to interact with them  socially. They usually play, rest, explore, and travel with company. Yet, we often leave dogs  alone: at home, in kennels, or at the vet clinic. In these situations, naive dogs can’t be sure we’ll  ever return to collect them. Only after experience are they likely to expect a reunion, and even  then, their experience depends on the context. 
Next, dogs live in an olfactory world, while ours is chiefly visual. So, while TVs may  offer a visual feast for humans, parks, and beaches are an olfactory banquet for dogs. An  additional challenge is dogs move while investigating the world, whereas we often sit still. They  may not relish the inertia we enjoy in front of a noisy, flashinglight-box. 
Changing our shape and smell also confuses our dogs. Dogs change their coats at least  once a year. In contrast, we change our external cladding every day. This means the odors we  carry are changing far more than dogs have evolved to expect. In their olfactory world, it must be  puzzling for dogs to encounter our constantly changing smells, especially for a species that uses  scent to identify familiar individuals and intruders. 
The best summary of the ideas in the passage is",0,1,87
11,1143,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,92
11,975,PM,"Diberikan pernyataan berikut.

1) Rata-rata nilai kelas tanpa memperhitungkan keempat murid yang mengikuti remedial adalah 83,5.

2) Sebelum remedial, rata-rata nilai ulangan murid yang mengikuti remedial adalah 60.

3) Setelah remedial, rata-rata nilai ulangan seluruh murid menjadi 81.

4) Jangkauan data nilai murid yang mengikuti remedial adalah 15.

Pernyataan di atas yang benar adalah",3,1,20
11,967,PM,"Barisan 1, 2, y .... merupakan barisan geometri. Nilai 6 - y adalah",3,0,35
11,993,PM,"Di salah satu kota, pertambahan penduduk tiap tahunnya selalu tetap. Pada tahun 2012 dan tahun 2016, jumlah penduduk di kota tersebut berturut-turut adalah 700.000 jiwa dan 900.000 jiwa. Berapakah jumlah penduduk di kota tersebut pada tahun 2020?",0,1,51
12,727,BI,"(1) Kondisi kesehatan tertentu dapat ditandai dengan warna feses saat buang air besar. (2) Selain warna feses, feses yang berdarah juga dapat menjadi penanda kondisi kesehatan tertentu. (3) Bahkan, feses yang berdarah perlu menjadi perhatian karena mungkin disebabkan oleh hal yang serius. (4) Ada banyak kemungkinan penyebab feses berdarah yang relatif tidak berbahaya, cukup serius, kondisi sangat serius, dan perawatan segera diperlukan. (5) Darah dalam feses dapat disebabkan oleh perdarahan di saluran gastrointestinal (GI) bagian atas atau bawah dan warna darah dapat membantu menunjukkan sumbernya. (6) Feses yang hitam dan lembek mungkin menunjukkan adanya perdarahan di saluran pencernaan bagian atas. (7) Jika warna darah makin gelap, makin tinggi sumber perdarahannya. (8) Sementara itu, jika darahnya berwarna merah cerah, ini biasanya merupakan tanda terjadinya perdarahan di saluran GI bagian bawah. (9) Selain kondisi-kondisi itu, ada pula kondisi kesehatan lain yang mungkin menyebabkan feses berdarah, seperti gastroenteritis, wasir, dan tukak lambung. (10) Oleh karena itu, feses berdarah tidak boleh dianggap sepele.
Manakah ungkapan yang paling tepat untuk menyimpulkan situasi dalam bacaan tersebut?",0,2,119
12,773,EN,"Eighteen months into the COVID-19 pandemic, executives' responses to the latest  McKinsey Global Survey suggest that they believe the economy is on track toward a recovery.  Throughout 2021, their views have, on average, been consistently positive. They also continue to  report largely positive expectations. 71 percent of respondents predict that conditions in the  global economy will improve in the next six months. This went down from an all-time high of 81  percent who said so last quarter. When asked about their countries' economic prospects, most  respondents still expect improvements, but that share has also decreased. Sixty-five percent of  respondents now say so, down from a range of 73 to 79 percent who have said so since March  2021. 
However, with the Delta variant affecting so many parts of the world, worries over the  pandemic's effects on the economy have also re-emerged. This happened just one quarter after a historically low share of respondents cited it as a risk to domestic economic growth. In June, just 36 percent cited the pandemic as a risk to domestic growth over the next year. It was the smallest
share since the survey in March 2020. Now, 49 percent of respondents say the same, up from 42 percent in July. 
The pandemic is followed by supply-chain disruptions and inflation. These were also  among the top-three risks to domestic growth in the past two surveys. By region, the pandemic is  the top risk in every region except Latin America. Respondents in developed economies also see  it as a more prominent threat to growth than those in emerging economies. Fifty-two percent of developed-economy executives see the pandemic as a risk to growth in their own countries. It is 
nearly double the share who said so last quarter-compared with 45 percent in emerging economies. 
The responses in developed economies suggest other concerns as well. For the first time since January. these executives are less likely than others to expect improving conditions in their home economies. They are also less upbeat about their companies' prospects. Respondents in developed economies are much less likely than their emerging-economy peers to expect an increase in the size of their companies' workforces in the next six months. They also had less expectation of an increase in demand for their companies' products and services as well as an increase in company profits. 
The Passage can be generally found in a(n)",3,1,10
12,1152,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,28
12,644,BI,"Untuk sebagian besar spesies hewan, jumlah individu dalam spesies berbanding terbalik dengan ukuran tubuh rata-rata anggota spesies: semakin kecil ukuran tubuh, semakin besar jumlah individu hewan. Tamarin, monyet kecil Amerika Selatan, melanggar aturan ini. Dari sepuluh spesies primata yang dipelajari di Taman Nasional Manu Peru, misalnya, dua spesies tamarin, punggung pelana, dan kaisar, masing-masing menempati urutan kedelapan dan kesembilan yang paling tidak melimpah. Hanya marmoset kerdil, yang lebih kecil lagi, yang jumlahnya lebih sedikit. Kelangkaan tamarin tidak mudah dijelaskan; itu tidak dapat diabaikan sebagai konsekuensi dari diet, karena tamarin memakan campuran buah, nektar, dan mangsa kecil yang sama seperti yang dilakukan beberapa rekan mereka yang lebih besar, termasuk dua capuchin yang dikenal sebagai monyet tupai dan monyet malam. Meskipun proporsi relatif buah yang dikonsumsi agak bervariasi di antara spesies, sulit membayangkan bahwa perbedaan halus seperti itu sangat penting untuk memahami kelangkaan relatif tamarin. Untuk menekankan betapa langkanya tamarin, kita dapat membandingkannya dengan primata omnivora lainnya di komunitas. Dalam hal jumlah individu per kilometer persegi, peringkat mereka jauh di bawah dua capuchin, monyet tupai, dan monyet malam. Dan dalam hal biomassa, atau berat total individu yang menempati satu unit area habitat, setiap spesies tamarin hadir hanya seperdua puluh massa capuchin coklat atau sepersepuluh massa monyet tupai. Untuk mendapatkan perspektif lain, pertimbangkan persyaratan spasial tamarin. Tamarin sangat teritorial, dengan penuh semangat mengusir setiap penyusup yang mungkin tersesat di dalam batas-batas domain mereka yang ditentukan dengan tajam. Kelompok menginvestasikan sebagian besar waktu dan energi mereka untuk berpatroli di batas wilayah mereka, mengumumkan kehadiran mereka kepada tetangga mereka dengan teriakan melengking dan menyapu. Teritorial terpadu seperti itu agak luar biasa di antara primata, meskipun owa dan siamang Asia menunjukkannya, seperti halnya beberapa spesies Dunia Baru lainnya seperti titi dan monyet malam. Monyet titi secara rutin hidup dalam wilayah seluas 6 hingga 2 hektar, dan monyet malam jarang bertahan lebih dari 10 hektar, tetapi kelompok tamarin secara rutin menempati 30 hingga 120 hektar. Yang paling mengejutkan tentang wilayah tamarin adalah ukurannya. Bandingkan ini dengan 1 hingga 2 hektar yang dibutuhkan oleh tupai abu-abu Amerika Utara biasa, mamalia nonteritorial dengan ukuran yang hampir sama. Sekelompok tamarin menggunakan ruang yang sama banyaknya dengan pasukan capuchin coklat, meskipun yang terakhir memiliki berat 15 kali lipat. Jadi, selain langka, tamarin membutuhkan ruang yang tampaknya benar-benar tidak proporsional dengan ukurannya.
Perhatian utama dari bacaan ini adalah untuk",0,2,25
12,735,BI,"Perhatikan ilustrasi berikut!
Agus menjalankan semua tips yang ia baca dari artikel “Tips Memilih Jurusan Kuliah.” Saat menjalani tes minat dan bakat, tiba-tiba muncul rasa ingin tahu dalam diri Agus. Ia ingin tahu cara kerja tes tersebut. Dalam beberapa hari berikutnya, Agus pun menggunakan waktu-waktu luangnya untuk mencari dan mempelajari banyak tulisan perihal tes minat dan bakat. Salah satunya adalah sebagai berikut.
Enam Model Kepribadian Holland
Tes minat dan bakat juga dapat dilandaskan pada Teori Pemilihan Karir yang dikembangkan oleh John Holland, seorang profesor psikologi dari Universitas Johns Hopkins. Dalam teorinya, Holland merumuskan enam model kepribadian.
Kepribadian Realistis
Orang-orang yang berkepribadian realistis suka terlibat dalam kegiatan-kegiatan fisik. Mereka lebih suka bekerja dengan benda-benda mati ketimbang dengan ide-ide abstrak atau orang-orang. Orang-orang dalam kelompok kepribadian ini umumnya lebih mudah belajar melalui praktik daripada melalui paparan yang teoritis.
Kepribadian Investigatif
Orang-orang dalam kelompok kepribadian investigatif cenderung menyukai kegiatan-kegiatan yang mengandalkan kekuatan pikiran. Mereka suka melakukan observasi, menganalisis, mengevaluasi, dan memecahkan masalah, khususnya masalah rumit yang bersifat ilmiah. Mereka lebih suka berkutat dalam alam pikiran daripada menjalani kegiatan sosial.
Kepribadian Artistik
Orang yang berkepribadian artistik selalu mencari kesempatan untuk mengekspresikan dirinya secara bebas dan orisinal. Hal tersebut membuat mereka sulit mematuhi suatu peraturan atau konvensi. Estetika menjadi keutamaan mereka dan hal tersebut diekspresikan dalam kegiatan-kegiatan kesenian yang kreatif dan imajinatif.
Kepribadian Sosial
Kepribadian ini dimiliki oleh orang-orang yang menikmati bekerja dengan orang lain. Mereka suka membantu, melatih, mengajar, dan merawat orang lain. Ketika menghadapi kesulitan, mereka akan mengajak orang lain untuk berdiskusi dan memutuskan solusi bersama. Orang-orang dalam kelompok ini umumnya tidak dapat menikmati pekerjaan fisik dengan benda-benda mati.
Kepribadian Pengusaha
Orang-orang yang berkepribadian usahawan suka bekerja dengan orang lain dalam rangka mencapai suatu tujuan atau sasaran tertentu. Mereka suka berada di posisi pemimpin atau pengatur strategi. Mereka cakap dalam mengatur, mengarahkan, dan memengaruhi orang lain supaya tujuan dan sasaran yang telah ditetapkan dapat tercapai secara efisien.
Kepribadian Konvensional
Orang dalam kelompok kepribadian konvensional cenderung menikmati bekerja dengan data. Ia lebih memerhatikan rincian-rincian daripada orang-orang pada umumnya. Ia juga lebih menyukai struktur yang baku dan jelas serta sulit menghadapi situasi-situasi yang bersifat ambigu.
Apa model kepribadian yang tepat untuk mendeskripsikan Agus jika kamu sedang menilai Agus?",2,3,35
12,658,BI,"SYAIR DAFTAR PUSTAKA Suminto A. Sayuti Kubaca satu satu. Sebuah alfabeta. Dari A sampai pun Z. Artikel dan buku memuat namamu. Mengantar materi. Juga menjadi diri sendiri. Membayang di kalimat-kalimat lengkap. Mengantar Predikat. Juga menyiapkan waktu dan tempat. Sebelum hal-hal terlihat. Di pengantar namamu membayang. Samar. Membuat hatiku tergetar. Lalu mengawang. Daftar isi memang tiada. Tapi halaman persembahan menulis namamu dengan tinta tebal. Dengan huruf kapital. Menulis dan membaca pustaka. Aku kembali ke A. Kembali ke asal mula. Menulis dan membaca pustaka. Aku menuju Z. Kembali ke peta perjalanan. Jalan pulang menuju rumah tujuan. Sebuah simpulan. Sesuai perjanjian. Karna aku paham. Kau menungguku di serambi depan. Merapi, 2022
Penyair ingin menyampaikan mengenai",0,1,23
12,777,EN,"A balanced diet includes foods from five groups and fulfills all of a person's nutritional needs. Eating a balanced diet helps people maintain good health and reduce their risk of disease. Dietary guidelines evolve with scientific advances, so it can be challenging to stay on top of current recommendations and know what to eat. 1 A balanced diet is one that fulfills all of a person's nutritional needs. 2 Humans need a certain number of calories and nutrients to stay healthy. 3 A balanced diet provides all the nutrients a person requires, without going over the recommended daily calorie intake. 4 By eating a balanced diet, people can get the nutrients and calories they need and avoid eating junk food, or food without nutritional value. 5 A poor diet is a common reason why people struggle with weight loss. The United States Department of Agriculture (USDA) used to recommend following a  food pyramid. However, as nutritional science has changed, they now recommend eating foods  from the five groups and building a balanced plate. According to the USDA's recommendations,  half of a person's plate should consist of fruits and vegetables. The other half should be made up  of grains and protein. They recommend accompanying each meal with a serving of low-fat dairy  or another source of the nutrients found in dairy. When combined with a regular exercise routine, a balanced diet can help a person reduce their risk factors for obesity or gaining weight. A balanced diet can help a person lose weight by increasing their protein intake, avoiding excessive carbohydrates, getting essential nutrients, and preventing binge eating.
Here are the jumbled sentences from the paragraph that follows the above paragraph.  Please reorder the following sentences.
a. To sum up, eating a balanced diet means eating foods from the five major groups. b. For people interested in weight loss, in addition to paying attention to dietary guidelines, they should also consider introducing moderate exercise into their routines. c. Current recommendations suggest that a person's plate should contain primarily  vegetables and fruits, some lean protein, some dairy, and soluble fiber. d. However, scientists keep discovering new information about nutrition. e. Therefore, dietary guidelines change over time. 
The best order of the sentences above is",2,2,76
