ID_USER,ID_QUESTION,Question_Category,Question_Description,USER_ANSWER,CORRECT_ANSWER,Duration
29,153,PBM,"(1) Para anggota Quora asal Indonesia pun berlomba-lomba menjawab pertanyaan tersebut. (2) Salah satu pengguna Quora yang bernama Dio Wijayanto Nugroho menuturkan bahwa kata wkwk lahir di komunitas game online. (3) Penggunaan kata haha dianggap sangat formal di dunia game. (4) Pemain lebih memilih untuk menggunakan kata huehue dan huahua untuk ekspresi tertawa. (5) Nah, sama seperti gua menjadi gw, huruf U yang ada di huehue dan huahua diubah menjadi W sehingga pemain memilih menggunakan kata hwhwhw. (6) Kemudian, kata itu berubah lagi menjadi wkwk dengan alasan lebih mudah diketik dibandingkan haha. (7) Pemain game online bisa mengetikkan huruf W tanpa menggerakkan tangan kiri, sedangkan huruf K bisa diketik tanpa menggerakkan tangan kanan.

Kalimat yang bebas dari kesalahan penulisan adalah",3,2,18
29,218,PBM,"The integration of technology and media can enhance early childhood practice. Successful integration of technology and media into early childhood programs involves the use of resources suchas computers and the Internet in daily classroom practices. True integration occurs when the use of technology and media becomes routine and transparent – when the focus of a child or educator is onthe activity or exploration itself and not on the technology or media being used. Technology integration has been successful when the use of technology and media supports the goals of educators and programsfor children with digital tools for learning and communicating andhelps improve child outcomes.

As the lives of children, parents, families, and educators are infused with technology and media, early childhood classrooms can benefit from the possibilities of extending children’s learning through judicious use these tools. As part of the overall classroom plan, technology and interactive media should be used in ways that support existing classroom developmental and educational goals rather than in ways that distort or replace them. For example, drawing on a touch screen can add to children’s graphic representational experiences; manipulating colorful acetate shapes on a light table allows children to explore color and shape.

By focusing on technology and interactive media as tools-not as ends in and of themselves-teachers can avoid the passive and potentially harmful use of non-interactive, linear screen media that is inappropriate in early childhood settings. Intentionally is a key to developmentally appropriate use. Exciting new resources in today’s technology-rich world represent the next frontier in digital learning for our youngest citizens, leaving it to talented educators and caring adults to determine how best to leverage each new technology as an opportunity for children’s learning in ways that are developmentally appropriate.

How does the first sentence relate to the other sentences in paragraph 1",1,0,73
29,223,PBM,"(1) Dewasa ini ulah manusia melakukan perusakan alam dan sistem lingkungan yang menopang kehidupan semakin nyata. (2) Akibatnya, krisis lingkungan yang terjadi dalam skala nasional dan global, sudah sampai pada tahap yang serius mengancam eksistensi planet bumi tempat manusia, hewan, dan tumbuhan melangsungkan kehidupan. (3) Salah satu indikator kerusakan lingkungan adalah adanya degradasi lahan cukup nyata di depan mata. (4) Misalnya, banjir tahunan yang semakin besar dan meluas, sedimentasi sungai dan danau, tanah longsor, dan kelangkaan air, baik secara kuantitas ataupun kualitas. (5) Polusi air dan udara, pemanasan global, perubahan iklim, kefanaan spesies tumbuhan dan hewan, serta ledakan hama dan penyakit merupakan gejala lain yang serius mengancam penghidupan di planet bumi.

(6) Berbagai kasus kerusakan lingkungan yang terjadi dalam lingkup nasional dan global tersebut berakar dari perilaku manusia yang tidak bertanggung jawab terhadap lingkungannya. (7) Sebagai contoh dalam lingkup lokal, misalnya penebangan liar dan perusakan ekosistem hutan yang terjadi hampir seluruh pulau Indonesia. (8) Salah satu akibat yang dirasakan oleh masyarakat adalah banjir yang terjadi di berbagai pelosok tanah air. (9) Bahkan, di berbagai kota besar di Indonesia seperti Jakarta, Surabaya, dan Semarang merupakan peristiwa rutin tiap tahun. (10) Bencana banjir sudah pasti menyebabkan berbagai korban, kesusahan, dan kerugian harta benda, bahkan nyawa manusia.

Penggunaan diksi yang tidak tepat terdapat pada kalimat",2,1,96
29,11,PU,Padanan kata absolut,3,3,71
29,205,PBM,".... (8) Sementara itu, terkait pertumbuhan konsumsi rumah tangga, pemerintah Indonesia telahberhasil menjaga pertumbuhan komponen ini dikisaran 5 persen. (9) Kondisi ini dapat terealisasi karena pemerintah mampu menjaga angka inflasi di bawah angka 4 persen sesuai dengan target APBN. (10) Terlebih lagi, menjelang Hari Raya Idul Fitri, pemerintah mampu menekan kenaikan harga-harga bahan pangan sehingga mampu meredam angka inflasi.

Agar menjadi efektif, kalimat 10 dapat diperbaiki menjadi ",0,3,84
29,121,PU,"..., 5, 7, 9, 11, 13.

Angka yang paling sesuai untuk melengkapi deret tersebut adalah",1,3,77
29,595,PK,"Jika titik A (2, -4) digeser sejauh 4 satuan ke kiri dan 2 satuan ke atas, lalu dicerminkan ke sumbu-y, maka bayangannya adalah A'. Jarak A ke A' adalah .... satuan.",1,1,93
29,388,PPU,"Rasa senang dan susah dikira akan berlangsung terus. Senang dan susah itu sebuah pola jiwa yang senantiasa menyusuri hidup kita. Jadi, apabila ada pendapat rasa senang dan susah itu berlangsung lama, tentu keliru. Bukankah sudah beribu-ribu keinginan yang sudah tercapai, tetapi manusia tetap saja tidak bahagia, melainkan senang sebentar, kemudian susah lagi? Juga, sudah beribu-ribu keinginan yang tidak tercapai, tetapi ia tetap saja tidak celaka, melainkan susah sebentar kemudian senang kembali? Rasa senang dan susah, seakan telah mewarnai seni hidup kita. Jadi, pendapat bahwa tercapainya keinginan menyebabkan rasa bahagia atau tidak tercapainya keinginan menyebabkan celaka, jelaslah keliru. Namun, setiap keinginan pasti disertai pendapat demikian. Sebagai contoh, setiap orang menginginkan sesuatu, misalnya berhajat mengawinkan anaknya dan karena ia tidak punya cukup uang, ia akan mencari pinjaman. Dalam mencari pinjaman tersebut ia merasa, “Jika usahaku untuk mencari pinjaman tidak berhasil, pastilah aku celaka dan
merasa malu selamanya”. Andaikata ia gagal memperoleh pinjaman, ia tidak akan merasa celaka, melainkan hanya merasa malu sebentar.

Kemudian setelah merasa susah karena ia tidak dapat mengundang banyak orang, tidak dapat mengadakan pertunjukan wayang, dan tidak dapat mengadakan janggrungan (tarian bersama antara penari dan tetamu dalam pesta perjamuan orang Jawa), ia pun akan merasa senang lagi bahkan lega hatinya. “Wah, untunglah usahaku mencari utang tempo hari tidak berhasil. Andaikata berhasil, sekarang ini aku akan kelabakan (gelisah) mencari uang untuk membayar utang itu”. Maka jelaslah bahwa tidak tercapainya keinginan itu tidak menyebabkan orang merasa celaka.

Simpulan yang paling tepat berdasarkan teks tersebut adalah",1,3,58
30,249,PBM,"Migrasi paus telah lama menjadi aktivitas rutin mamalia laut ini. Namun, selama ini ilmuwan juga masih mencari alasan paus bermigrasi. Biasanya, orang-orang yang melakukan perjalanan melintasi lautan untuk mencari air hangat yang dapat menjadi spa alami, yakni dengan berwisata di resort-resort dekat pantai. Ternyata dalam sebuah penelitian, paus juga melakukan migrasi tahunan dengan alasan yang hampir sama. Selama ini, para ilmuwan telah lama bertanya-tanya mengapa paus-paus bertubuh besar, seperti keluarga paus balin bermigrasi hingga sejauh 18.840 kilometer setiap tahunnya.

Kata yang salah digunakan pada paragraf diatas adalah",2,3,64
30,178,PBM,"(1) Pusat Permodelan Matematika dan Simulasi (P2MS) Institut Teknologi Bandung (ITB) melakukan simulasi dan permodelan sederhana mengenai prediksi [....] virus corona atau Covid-19 di Indonesia. (2) Hasilnya, Indonesia diprediksi akan mengalami puncak kasus harian Covid-19 pada akhir Maret 2020 hingga pertengahan April 2020. Nuning, tim peneliti ITB, menjelaskan penelitian tersebut dilatarbelakangi kasus Covid-19 di Indonesia yang menjadi bagian pandemi global. (4) Kondisi ini melahirkan riuh rendah serta kontroversi, apakah tindakan yang diambil cukup untuk menangkal penyebaran atau berlebihan. (5) Kesimpangsiuran informasi tentang hal ini dikhawatirkan mengganggu usaha nyata untuk menanggulangi bencana yang sebenarnya. (6) Dalam penelitian yang menjadi jurnal ilmiah tersebut, tim peneliti membangun model representasi jumlah kasus Covid-19 dengan menggunakan model Richard’s Curve. (7) Model tersebut terbukti berhasil memprediksi awal, akhir, serta puncak pandemi SARS di Hong Kong pada 2003. (8) [....] memilih penelitian, mereka menguji berbagai data kasus Covid-19 terlapor dari berbagai negara, seperti China, Iran, Italia, Korea Selatan, dan Amerika Serikat, termasuk data akumulatif seluruh dunia.

Dalam teks tersebut terdapat penulisan kata bentukan yang salah, yaitu ",2,1,47
30,271,PPU,"Nelayan yang berdampak reklamasi Terminal Petikemas pelabuhan Belawan Medan meminta ganti rugi kepada PT Pelabuhan Indonesia I. Nelayan rugi karena reklamasi menutup alur kapal nelayan sehingga mereka harus menambah 1 mil perjalanan setiap hari dengan tambahan 1 liter solar. Perwakilan nelayan terdampak menyampaikan hal tersebut pada rapat dengar pendapat di Dewan Perwakilan Rakyat Daerah Sumatera Utara, Medan. Reklamasi Pelabuhan Belawan sudah berlangsung tiga tahun. Namun, sampai sekarang, nelayan belum mendapat ganti rugi. Rapat yang dipimpin Ketua Komisi B DPRD Sumut itu dihadiri Kepala Bidang Perikanan Tangkap Dinas Pertanian dan Perikanan Kota Medan, Friska Irnawati Purba, serta Kepala Bidang Perencanaan dan Pembangunan Kantor Otoritas Pelabuhan Utama Belawan, Thomas. Octavianus Sipa helut. PT Pelabuhan Indonesia I diundang, tetapi tidak hadir.

Selama tiga tahun mereka belum mendapat ganti rugi. Baru pada 10 April, ada 3.228 nelayan dinyatakan sudah diverifikasi dan akan menerima tali kasih Rp 3.097.000 pernelayan. Delapan orang menerima dana secara simbolis. Sebanyak 300 nelayan tidak masuk dalam daftar nelayan yang terdampak reklamasi yang diverifikasi. Para nelayan hanya minta ganti rugi untuk tambahan bahan bakar selama empat tahun, sekitar 6 juta per nelayan. Petugas Pertanian dan Perikanan Kota Medan kesulitan melakukan verifikasi karena ada penolakan nelayan di lapangan. Akibatnya, sejumlah nelayan yang tidak masuk dalam daftar nelayan yang terdampak. Data hasil verifikasi terhadap 3.228 nelayan sudah final dan tidak ada tambahan lagi.

Simpulan paragraf kedua teks tersebut adalah...",0,2,114
30,159,PBM,".... Bintang-bintang di langit bertaburan dengan memancarkan cahaya yang berkelip-kelip. Langit tidak tetutup awan. Desir angin yang bertiup terasa lembut menyentuh kulit.
Kalimat yang tepat untuk melengkapi paragraf tersebut adalah",2,3,79
30,538,PK,Perusahaan A mampu menghasilkan 1000 barang dalam waktu 10 jam dengan 100 pekerja. Hari ini 25% karyawan cuti. Berapa waktu untuk menghasilkan 1000 barang,3,0,71
30,528,PK,"Diketahui sebuah deret:
CGGE, GIIC, KKKF, …, SOOG

Urutan huruf yang tepat untuk mengisi bagian yang rumpang tersebut adalah",1,3,99
30,593,PK,"Faktor persekutuan terbesar setiap 2 bilangan diantara bilangan asli a, b, dan c adalah 1. Jika a(b-1)=24, 2a - c = 5 dan < 6
(i) Hasil ke 3 bilangan adalah 84
(ii) Selisih 2 bilangan terbesar adalah 3
(iii) Selisih bilangan terbesar dan terkecil adalah 4
(iv) Bilangan terkecil adalah lima

Maka pernyataan yang benar adalah",3,2,96
30,480,PK,Seekor ikan panjang kepalanya 10 cm. Panjang ekornya sama dengan panjang kepala ditambah setengah panjang tubuh. Panjang tubuh sama dengan panjang kepala ditambah panjang ekor. Berapa panjang ikan seluruhnya,3,2,82
30,143,PU,"Sekar, Robi, Sinta, Qisma, dan Lala mengikuti sebuah perlombaan. Diketahui Lala memiliki skor 80. Skor Sinta lebih tinggi dua poin dari skor Robi dan lebih rendah satu poin dari skor Sekar. 

Jika skor Qisma lebih tinggi empat poin dari skor Lala dan lebih tinggi satu poin dari skor Robi, skor tertinggi diraih oleh",1,0,89
30,557,PK,"Dari angka 1, 2, 5 akan dibuat 5 angka dengan angka 1 dan 5 boleh muncul 2 kali banyak bilangan genap ",2,1,81
31,334,PPU,"Traditional body signage seems largely to have disappeared. Well, many of the old symbols and names are still around, of course, but they are part of the commercial range of options. Seeing someone in a Harvard or Oxford sweatshirt or a kilt or a military tie now communicates nothing at all significant about that person’s life other than the personal choice of a particular consumer. Religious signs are still evocative, to be sure, but are far less common than they used to be. Why should this be? I suspect one reason may be that we have lost a sense of significant connection to the various things indicated by such signs. Proclaiming our high school or university or our athletic team or our community has a much lower priority nowadays, in part because we live such rapidly changing lives in a society marked by constant motion that the stability essential to confer significance on such signs has largely gone.

But we still must attach ourselves to something. Lacking the conviction that the traditional things matter, we turn to the last resort of the modern world: the market. Here there is a vast array of options, all equally meaningless in terms of traditional values, all equally important in identifying the one thing left to us for declaring our identity publicly, our fashion sense and disposable income. The market naturally manipulates the labels, making sure we keep purchasing what will most quickly declare us excellent consumers. If this year a Chicago Bulls jacket or Air Jordan shoes are so popular that we are prepared to spend our way into a trendy identity, then next year there will be something else.

In paragraph 2, disposable income refers to...

",0,1,13
31,419,PPU,"(1)Dalam hal privasi data, aplikasi di ponsel cenderung tidak aman. (2)Oleh karena itu, penting mengamankan data pribadi, terutama jika menyangkut aplikasi yang digunakan. (3)Banyak cara untuk menemukan atau menghapus data yang dapat kita pelajari.

(4)Selain itu, kita juga bisa mempelajari cara melindungi privasi data dan meningkatkan keamanan ponsel. (5) Salah satu di antaranya adalah menggunakan pengelola kata sandi.

(6)Kata sandi yang terkuat adalah karakter acak. (7)Karakter acak ini terdiri atas serangkaian huruf, angka, dan simbol tanpa urutan tertentu yang cenderung tidak ditemukan dalam kamus, pemecahannya oleh komputer sulit, dan hacker sulit meretas.

(8)Kelemahan karakter acak adalah kata sandi yang rumit dan cenderung sulit diingat. (9)Di sinilah aplikasi pengelola kata sandi berguna.

(10) Pengelola kata sandi menyimpan semua kata sandi dalam satu aplikasi terenkripsi dan dilindungi oleh kata sandi. (11)Aplikasi pengelola sandi menghasilkan dan mengingat kata sandi dengan kuat. (12) Dengan pengelola kata sandi, setiap akun dapat memiliki kata sandi yang berbeda, rumit, dan sulit diretas.

Fakta dalam bacaan tersebut terdapat pada ....",1,2,62
31,129,PU,"Kekurangan vitamin D dapat menyebabkan terjadinya osteoporosis pada usia lanjut. Penelitian menunjukkan bahwa wanita yang memasuki masa menopause memiliki risiko lebih besar terkena gangguan tulang dan sendi dibandingkan yang belum menopause.

Manakah simpulan yang PALING DIDUKUNG oleh bacaan tersebut",2,2,71
31,8,PU,Flash disk : Data,3,0,72
31,599,PK,"Jika diketahui x ≠ 0 dan x ≠ 3/2, hasil dari perkalian 4x-6/3x dengan 2x/2x-3 adalah",2,1,57
31,503,PK,"Jika p < 7x < q dan q < 4y < r dengan p < q < r, maka hubungan x dan y adalah",0,3,88
31,154,PBM,"(1) Para anggota Quora asal Indonesia pun berlomba-lomba menjawab pertanyaan tersebut. (2) Salah satu pengguna Quora yang bernama Dio Wijayanto Nugroho menuturkan bahwa kata wkwk lahir di komunitas game online. (3) Penggunaan kata haha dianggap sangat formal di dunia game. (4) Pemain lebih memilih untuk menggunakan kata huehue dan huahua untuk ekspresi tertawa. (5) Nah, sama seperti gua menjadi gw, huruf U yang ada di huehue dan huahua diubah menjadi W sehingga pemain memilih menggunakan kata hwhwhw. (6) Kemudian, kata itu berubah lagi menjadi wkwk dengan alasan lebih mudah diketik dibandingkan haha. (7) Pemain game online bisa mengetikkan huruf W tanpa menggerakkan tangan kiri, sedangkan huruf K bisa diketik tanpa menggerakkan tangan kanan.

Ide pokok paragraf kedua teks tersebut adalah",1,3,24
31,484,PK,Apabila x adalah luas bujur-sangkar yang panjang sisinya 10 cm dan y adalah luas lingkaran yang garis tengahnya 10 cm. Maka,1,0,78
31,99,PU,"Jika p adalah bilangan habis dibagi 7 dan nilainya lebih besar daripada 14 dan kurang daripada 28, sedangkan q adalah bilangan ganjil yang nilainya di antara 19 dan 23, maka pernyataan yang paling tepat adalah",0,0,73
31,176,PBM,"(1) Pusat Permodelan Matematika dan Simulasi (P2MS) Institut Teknologi Bandung (ITB) melakukan simulasi dan permodelan sederhana mengenai prediksi [....] virus corona atau Covid-19 di Indonesia. (2) Hasilnya, Indonesia diprediksi akan mengalami puncak kasus harian Covid-19 pada akhir Maret 2020 hingga pertengahan April 2020. Nuning, tim peneliti ITB, menjelaskan penelitian tersebut dilatarbelakangi kasus Covid-19 di Indonesia yang menjadi bagian pandemi global. (4) Kondisi ini melahirkan riuh rendah serta kontroversi, apakah tindakan yang diambil cukup untuk menangkal penyebaran atau berlebihan. (5) Kesimpangsiuran informasi tentang hal ini dikhawatirkan mengganggu usaha nyata untuk menanggulangi bencana yang sebenarnya. (6) Dalam penelitian yang menjadi jurnal ilmiah tersebut, tim peneliti membangun model representasi jumlah kasus Covid-19 dengan menggunakan model Richard’s Curve. (7) Model tersebut terbukti berhasil memprediksi awal, akhir, serta puncak pandemi SARS di Hong Kong pada 2003. (8) [....] memilih penelitian, mereka menguji berbagai data kasus Covid-19 terlapor dari berbagai negara, seperti China, Iran, Italia, Korea Selatan, dan Amerika Serikat, termasuk data akumulatif seluruh dunia.

Perbaikan yang tepat untuk kalimat 4 agar menjadi kalimat efektif adalah ",2,2,75
32,571,PK,"Jika N = { 1 , 2 , 3 } dan B = { p , q , r } , maka himpunan pasangan berurutan {( 1 , p )} ,{( 2 , q )} menyatakan",2,0,74
32,384,PPU,"Kondisi karang di wilayah kerja Balai Kawasan Konservasi Perairan Nasional (BKKPN) Kupang, yang meliputi delapan kawasan konservasi di Indonesia timur, mengalami kondisi keterancaman. Saat ini tutupan karang berkisar 18,55 persen–59,8 persen. Kondisi paling parah ditemukan di Taman Nasional Laut Sawu, Nusa Tenggara Timur (NTT) dengan luas terumbu karang mencapai 53.063 hektare dengan nilai tutupan hanya sekitar 18,55 persen.

Berkurangnya terumbu karang disebabkan oleh dua faktor, yaitu bencana alam dan aktivitas manusia. Jika dilihat dari perbandingan luas kerusakan, faktor aktivitas manusia lebih signifikan. Kegiatan penangkapan ikan menggunakan alat yang merusak tentu berpengaruh pada kerusakan terumbu karang. Selain itu, aktivitas pariwisata juga menyebabkan tekanan yang besar bagi ekosistem terumbu karang. Semakin tinggi kegiatan wisata di suatu daerah, semakin tinggi pula kerusakan ekosistem terumbu karang di wilayah tersebut.

Pernyataan yang tidak sesuai dengan bacaan di atas adalah",0,1,98
32,483,PK,Berapakah luas persegi ABCD jika kelilingnya adalah 64 cm,1,1,57
32,551,PK,"Proyek dijadwalkan selesai dalam 30 hari dengan 15 orang, ternyata 5 orang sakit. Berapa lama proyek tersebut selesai",3,3,45
32,382,PPU,"The word ""clog"" closest meaning to ....",2,0,51
32,359,PPU,"Minggu-minggu pertama setelah proklamasi adalah minggu-minggu yang “melarutkan” ideologi-ideologi yang menjurangi persatuan. Berpuluh-puluh tahun cita-cita kemerdekaan Indonesia merupakan mimpi yang indah dari jauh. Sekarang ia datang dengan segala keterbatasannya. Kemerdekaan adalah sebuah mimpi yang menjadi kenyataan tetapi juga merupakan sebuah gedung besar yang kosong. Adalah tugas pendukung-pendukungnya untuk mengisi kemerdekaan. 

Pemuda-pemuda komunis yang ada waktu itu tidak berpikir dan bertindak sebagai seorang kader komunis. Sebagai kader komunis mereka harus segera membangunkan organisasi-organisasi komunis dan kemudian mengarahkan semangat rakyat yang sedang mendidih. Grup menteng 31 (di mana terdapat “pemuda-pemuda komunis”) bersama-sama dengan grup pemuda-pemuda lain membangun Angkatan Pemuda Indonesia (API) yang diketuai oleh Wikana (dari grup Kaigun-komunis), Chairul Saleh (Menteng 31 – Wakil ketua merangkap sekretaris), Darwis (Prapatan 10 sebagai bendahara).

Di antara pimpinan lainnya terdapat D. N. Aidit (komunis), Pardjono, A. M. Hanafi, Kusnandar, Djohan Nur, dan Chalid Rasjidi. Grup Menteng 31 kemudian mendirikan Barisan Buruh Indonesia pada tanggal 15 September dan juga mendirikan Barisan Rakyat (untuk tani). Baik Aidit maupun Lukman dalam gerakan-gerakan pemuda/buruh di Jakarta yang waktu itu aktif memimpin pengisian kemerdekaan Indonesia bersama-sama dengan pemuda lain.

Gagasan utama paragraf pertama adalah ....",1,1,76
32,195,PBM,"(1) Utang negara seringkali menjadi permasalahan pelik dalam lingkup nasional. (2) Hal ini disebabkan karena telah tertanamnya suatu doktrin general dalam benak mayoritas masyarakat Indonesia yang memberikan pandangan buruk terhadap utang, khususnya utang negara. (3) Namun, ternyata utang merupakan salah satu bagian penting dalam tahap menetapkan kebijakan fiskal (APBN) dimana utang juga merupakan suatu bagian dari sistem besar yang disebut pengelolaan ekonomi.

( 4 ) Dalam usaha untuk menciptakan kemakmuran rakyat, pengelolaan memiliki tujuan utama sebagai penggerak kegiatan ekonomi yang berfokus pada peningkatan pertumbuhan ekonomi. (5) [....] kesempatan kerja merupakan salah satu hal yang ada dalam proses pengelolaan ekonomi negara. (6) Indonesia termasuk negara yang mendapat bonus demografi, yang berarti Indonesia memiliki sejumlah sumber daya manusia yang masuk dalam kategori angkatan kerja. (7) Dengan banyaknya masyarakat Indonesia yang berada di fase produktif, penciptaan lapangan kerja haruslah dilakukan agar pertumbuhan ekonomi Indonesia semakin maju.

Pilihan kata yang tepat untuk melengkapi bagian yang rumpang pada kalimat 5 adalah",2,3,85
32,274,PPU,"(1) Sebagian besar orang sering mengeluh karena terlalu sibuk. (2) Mereka umumnya ingin memiliki lebih banyak waktu luang. (3) Namun, penelitian terbaru menemukan bahwa terlalu banyak waktu luang ternyata tidak lebih baik daripada terlalu sibuk. (4) Menurut penelitian yang diterbitkan oleh American Psychological Association, bertambahnya waktu luang memang dapat meningkatkan rasa bahagia. (5) Akan tetapi, perasaan itu hanya bertahan sampai titik tertentu. (6) Jika waktu luang yang dimiliki terlalu banyak, akan ada dampak buruk yang timbul.

(7) Untuk menyelidiki fenomena tersebut, para peneliti melakukan eksperimen daring yang melibatkan lebih dari 6.000 peserta. (8) Peneliti menemukan bahwa orang yang memiliki waktu luang sedikit merasa lebih stres daripada mereka yang memiliki jumlah waktu luang sedang. (9) Sementara itu, mereka yang memiliki waktu luang banyak juga merasa kurang produktif daripada mereka yang berada dalam kelompok sedang. (10) Lebih lanjut, temuan tersebut menunjukkan bahwa berakhir dengan waktu luang sepanjang hari untuk melakukan hal-hal yang diinginkan ternyata dapat membuat seseorang merasa tidak bahagia. (11) Sebaliknya, orang harus berusaha untuk memiliki waktu luang dalam jumlah sedang agar dapat melakukan apa yang mereka inginkan.

Kalimat yang TIDAK efektif dalam bacaan tersebut adalah ….
",0,2,66
32,78,PU,"(1) Perkembangan teknologi informasi (TI) saat ini ternyata tidak dibarengi dengan filterisasi budaya masyarakat luar yang justru makin mendegradasikan nilai moral anak bangsa. (2) Penggunaan Facebook yang demikian masif ternyata disalahgunakan oleh beberapa pihak untuk melakukan penipuan. (3) Ada banyak kasus penipuan dimasyarakat melalui Facebook: mulai dari kasus gadis dibawa lari oleh orang yang baru dikenal melalui Facebook hingga kasus bunuh diri karena komentar di Facebook. (4) Seharusnya disadari bahwa, dunia maya hanya sekadar gambaran dan bukan realitas yang diciptakan. (5) Semua hal tersebut di dunia maya memang mudah untuk dilakukan. (6) Bahkan, berbagai komentar dan status yang seolah-olah “wah” di depan orang lain tidak hanya mudah mengelabui orang, tetapi juga merusak moral. (7) Tidak sedikit dari para pengguna jejaring sosial yang saling melontarkan komentar negatif dan merendahkan hanya karena status.

(8) Sementara, lewat televisi bisa didapatkan informasi secara lebih cepat. (9) Gambar-gambar yang ditunjukkan oleh televisi sudah mewakili informasi tentang suatu peristiwa yang ingin kita dapatkan. (10) Fungsi televisi sebagai media informasi dan hiburan ternyata tidak dibarengi dengan program-program yang mampu mendidik karakter bangsa. (12) Program televisi, seperti film dan sinetron, justru banyak disalah persepsikan oleh remaja saat ini. (13) Tampaknya, banyak film dan sinetron yang justru tidak bisa mengajarkan bertutur kata yang baik.

Kata sambung yang salah adalah",1,3,31
32,278,PPU,"Kanker paru saat ini sangat ditakuti sebagai salah satu penyakit yang mematikan. Hanya 25 persen kanker jenis ini bisa terdiagnosis pada tahap dini. Para ahli telah berupaya menemukan cara agar bisa mendeteksi sedini mungkin adanya kanker paru sehingga pasien bisa diselamatkan. Di antara mereka adalah para peneliti dari University of Kentucky's Chandler Medical di Lexington, AS, yang mencoba teknik pemeriksaan antibody dengan ketepatan tinggi untuk mendiagnosis sel kanker tahap dini. Mereka menganalisis 212 ""calon"" penderita kanker dengan semacam protein antibody. Ternyata protein tersebut 90 persen akurat. Cara ini bisa digunakan untuk membedakan antara tumor jinak dan kanker.
Paragraf di atas menjadi lengkap jika dipadukan dengan kalimat penutup sebagai berikut....
",1,3,57
33,448,PPU,"Berbagai bentuk pilihan dan kebijakan publik tidak menggunakan asas-asas nalar publik yang sehat. Kebijakan dan pilihan politik dengan nalar publik yang sehat setidaknya harus memenuhi empat prinsip utama suatu 
politik yang responsif: prinsip kemasukakalan, efisiensi, keadilan, dan kebebasan . Politik responsif terse but menghendaki agar demokrasi yang dikembangkan tidak berhenti sebagai demokrasi minimalis yang bersifat elitis, tetapi menjelma menjadi demokrasi deliberatif (permusyawaratan) yang dipimpin oleh hikmat kebijaksanaan. 

Dalam demokrasi deliberatif, keputusan politik dikatakan benar jika memenuhi setidaknya empat prasyarat. Pertama, harus didasarkan pada asas rasionalitas dan keadilan, bukan hanya berdasarkan subyektivitas kepentingan . Kedua, didedikasikan bagi kepentingan banyak orang, bukan demi kepentingan perseorangan atau golongan. Ketiga, berorientasi jauh ke depan, bukan demi kepentingan jangka pendek melalui akomodasi transaksional yang bersifat destruktif (toleransi negatif). Keempat, bersifat imparsial, melibatkan dan mempertimbangkan pendapat semua pihak (minoritas sekalipun) secara inklusif, yang dapat menangkal diktedikte minoritas elite penguasa dan pengusaha serta klaim-klaim mayoritas. 
Sumber: Harian Kompas, 27 September 2016

Gagasan utama teks tersebut adalah",3,0,34
33,560,PK,"Manakah faktor prima dari 280 ....
(1) 7
(2) 5
(3) 2
(4) 3",3,0,36
33,112,PU,"Sekarang ini penggunaan kendaraan yang ramah lingkungan banyak dilakukan oleh masyarakat. Dengan pemanfaatan ini, konsumsi bahan bakar minyak di masyarakat mampu menghasilkan efisiensi sebesar 20%-30% setiap tahunnya.

Berdasarkan paragraf di atas, manakah yang PALING MUNGKIN menjadi asumsi yang mendasari argumen tersebut",3,2,45
33,112,PU,"Sekarang ini penggunaan kendaraan yang ramah lingkungan banyak dilakukan oleh masyarakat. Dengan pemanfaatan ini, konsumsi bahan bakar minyak di masyarakat mampu menghasilkan efisiensi sebesar 20%-30% setiap tahunnya.

Berdasarkan paragraf di atas, manakah yang PALING MUNGKIN menjadi asumsi yang mendasari argumen tersebut",3,2,16
33,209,PBM,"[...] (1) Selama kurun waktu 10 tahun terakhir, kondisi inflasi Indonesiabelum stabil. (2) Kehidupan [...] tidak lepas dari inflasi yang terlihat dari naiknya harga barang-barang kebutuhan pokok dari tahun ke tahun. (3) Definisi konsep nilai waktu uang adalah jumlah [...] yang sama hari ini lebih bermakna daripada esok. (4) Artinya, inflasi dapat mengurangi daya beli uang yang kita miliki sekarang karena menumbuhkan harga terus-menerus. (5) Akibatnya, pendapatan [...] menurun sehingga banyak masyarakat semakin susah memenuhi kebutuhan sehari-harinya. (6) Oleh karena itu, investasi diperlukan untuk melindungi nilai aset atau [...] sehingga dapat digunakan sebagai persiapan kebutuhan di masa depan.

Kata yang paling tepat untuk melengkapi titik-titik pada kalimat 2 adalah",3,2,62
33,100,PU,"Jika p = 2a + 3 dan q = a + 6, maka 2p + 4q",2,3,105
33,148,PU,"Semua kue adalah manis,
Semua kue adalah coklat.",2,0,21
