ID_USER,ID_QUESTION,Question_Category,Question_Description,USER_ANSWER,CORRECT_ANSWER,Duration
29,972,PM,"Diketahui x dan y merupakan bilangan ganjil. Manakah yang merupakan bilangan genap?
(1) x + y
(2) 3x + 2y
(3) 3x - 9y
(4) 3x - 2y",3,1,51
29,610,BI,"Buku Lincoln the Unknown mengajarkan banyak hal bagi kehidupan Anda dan telah dialami secara pribadi oleh tokoh terkenal dunia, Abraham Lincoln. Pada awal masa karirnya Lincoln adalah seorang ahli kritik dan ahli surat maupun puisi ejekan terhadap orang-orang yang dianggap sebagai lawan. Kemudian surat tersebut dengan sengaja dijatuhkan di jalan-jalan pusat kota agar menarik perhatian. Tak lama kemudian muncullah kemarahan dari seluruh penjuru negeri hingga bertahun-tahun lamanya. Sampai akhirnya Lincoln telah menjadi seorang ahli hukum di wilayah Illinois dan membiarkan kebiasaan mengejek tersebut. Sampai akhirnya puncak kemarahan itu terjadi di tahun 1842, ketika Lincoln mengejek seorang politikus bernama James Shields melalui sepucuk surat. Shields yang marah dan merasa terhina mengajak Lincoln untuk bertarung sampai mati. Kemudian Lincoln belajar menggunakan pedang jenis kavaleri. Sampai akhirnya tiba waktu yang ditentukan dan duel sengit pun terjadi. Keduanya hendak melanjutkan pertarungan hingga akhir, tetapi dihentikan oleh para pendukung keduanya kala itu.
Pernyataan yang tepat mengenai cara Lincoln untuk menarik perhatian publik adalah",3,3,20
29,734,BI,"Agus, seorang murid kelas 12, sedang memikirkan jurusan kuliah yang tepat. Karena tidak tahu apa saja yang harus dipertimbangkannya, dia melakukan pencarian informasi di internet dan menemukan artikel berikut. 
Tips  Memilih Jurusan Kuliah 
(1) Perhatikan Hobi 
Ketika sedang melakukan hobi, kamu sangat terfokus dan merasakan kesenangan dari kegiatan yang sedang kamu lakukan. Artinya, kegiatan hobimu merupakan ekspresi minat dan bakat yang kamu miliki tapi mungkin belum kamu sadari. Oleh sebab itu, perhatikan jenis hobimu. Jurusan kuliah yang tepat adalah jurusan yang mengembangkan minat dan bakatmu yang sejati. 
(2) Dengarkan Orang Terdekat 
Orang bisa saja keliru atau tidak lengkap dalam menilai dirinya sendiri. Oleh sebab itu, kamu memerlukan masukan dari orang-orang terdekatmu. Mereka memiliki sudut pandang yang berbeda sehingga penilaian mereka atas dirimu barangkali belum atau bahkan tidak akan pernah terpikirkan olehmu. Pilihlah orang-orang dekat yang kamu percayai dan tanya mereka tentang kelebihan dan kekuranganmu. 
(3) Ikuti Tes Minat dan Bakat 
Tes minat dan bakat merupakan cara termudah mengetahui jurusan yang tepat untuk kamu. Tes ini dikembangkan dari hasil penelitian-penelitian psikologis. Kamu diminta untuk menjawab pertanyaan-pertanyaan seputar aktivitas kesukaanmu dan masa depan impianmu. Selain itu, ada juga pertanyaan-pertanyaan yang mengevaluasi kemampuan deduktif, induktif, aritmatika, spasial, dan penalaran. Hasil tes ini akan memperlihatkan 10 rekomendasi jurusan kuliah yang tepat untuk kamu. 
(4) Perhatikan Nilai Rapor 
Laporan hasil pembelajaran di sekolah juga dapat menjadi bahan pertimbanganmu saat memilih jurusan kuliah. Perhatikan nilai-nilaimu yang tinggi, sedang dan kurang. Ingat kembali faktor-faktor penyebab kamu mendapatkan nilai-nilai tersebut. Perenungan ini akan mengungkapkan besar kecilnya minatmu terhadap mata-mata pelajaran tertentu. 
(5) Survei Lapangan Pekerjaan 
Pada akhirnya, lulusan universitas diharapkan dapat memberikan manfaat ekonomi bukan hanya bagi sang lulusan sendiri tapi juga bagi masyarakat luas. Melakukan survei lapangan pekerjaan dapat membantumu memperkecil jumlah pilihan jurusan kuliah sehingga proses pertimbanganmu menjadi lebih mudah. Memilih jurusan kuliah yang tidak berprospek perkembangan ekonomi di masa depan tentunya hanya akan menjadi usaha menjaring angin.
Jika Agus hanya ingin menjalankan tips yang berlandasan ilmiah, ia seharusnya menjalankan tips nomor ….",3,2,65
29,736,EN,"TEXT A - Berlin (Reuters)-No more Coca-Cola or Budweiser, no Marlboro, no American whiskey or even American Express cards a growing number of restaurants in Germany are taking everything American off their menus to protest the war in Iraq. Although the protests are mainly symbolic, waiters in dozens of bars and restaurants in Hamburg, Berlin, Munich, Bonn and other German cities are telling patrons, ""Sorry, Coca-Cola is not available any more due to the current political situation."" The boycotts appear to be part of a nascent worldwide movement. One Web site, www.consumers-against-war.de, calls for boycotts of 27 top American firms from Microsoft to Kodak while another, www.adbusters.org, urges the ""millions of people against the war"" to ""Boycott Brand America."" Consumer fury seems to be on the rise. Demonstrators in Paris smashed the windows of a McDonald's restaurant last week, forcing police in riot gear to move in to protect staff and customers of the American fast-food outlet. The attackers sprayed obscenities and ""boycott"" on the windows. TEXT B This economic advantage, in turn, is used to sponsor terror and killing in Islamic countries such as Afghanistan and Iraq. When product boycott was carried out by consumers in the Middle East and some in the European countries, sales of these companies is reported to be decreased by 10% and this amounted to big numbers for giant companies. Thus, it is a rational for Muslim especially in Malaysia to take similar action. Furthermore, Of late, many other products are available as an alternative for the boycotted products. For example, we have Mukmin toothpaste instead of Colgate etc. and Fab or Breeze could be replaced with Daiya, Puteri Emas etc. There are a few questions arise in regard to the boycott such as how effective is the approach and why not boycotting all the products altogether. In answering these questions, Sabasun has reiterated to look at collapse of the apartheid regime in South Africa as the best example. To answer the question in regard to why not boycotting all the products altogether, Sabasun has taken an approach to do what can be done when one cannot do all. Hence, a few products that are really needed by consumers are offered on a limited floor space and no promotion is done for the product. While products that are boycott completely will not even get space on the shelves let alone floor space. During the early phase after the campaign was in progress, the effect of the boycott is very obvious when Sabasun suffer a loss of nearly RM 150,000.
Both passages are similar in terms of ",1,0,61
29,1075,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,18
29,829,EN,"There was one group of Americans who actually gained jobs during the Great  Depression: Women. From 1930 to 1940, the number of employed women in the United States  rose 24 percent from 10.5 million to 13 million. Though they’d been steadily entering the  workforce for decades, the financial pressures of the Great Depression drove women to seek  employment in ever greater numbers as male breadwinners lost their jobs. The 22 percent decline  in marriage rates between 1929 and 1939 also created an increase in single women in search of  employment. Women during the Great Depression had a strong advocate in First Lady Eleanor  Roosevelt, who lobbied her husband for more women in office—like Secretary of Labor Frances  Perkins, the first woman to ever hold a cabinet position. 
Jobs available to women paid less but were more stable during the banking crisis:  nursing, teaching, and domestic work. They were supplanted by an increase in secretarial roles in  FDR’s rapidly-expanding government. But there was a catch: over 25 percent of the National  Recovery Administration’s wage codes set lower wages for women, and jobs created under the  WPA confined women to fields like sewing and nursing that paid less than roles reserved for  men. Married women faced an additional hurdle: By 1940, 26 states had placed restrictions  known as marriage bars on their employment, as working wives were perceived as taking away  jobs from able-bodied men—even if, in practice, they were occupying jobs men would not want  and doing them for far less pay.
According to the text, which of the following statements is correct?",2,2,96
29,1136,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",1,1,48
29,805,EN,"Won-pyung Sohn’s first book titled Almond tells the story of a boy who has been  diagnosed with alexithymia, Soon Yunjae. Alexithymia is a condition of emotional absence  restraining the capability to sense and undergo feelings that normal people perceive. 
The title itself refers to Soon Yunjae’s brain tonsils which are the size of an almond. This  is the reason why the young man cannot express emotional feelings. To tackle the given  situation, Yunjae’s mother and grandmother help him learn to communicate in order for him to  survive this judgemental world. Social rules and good behavior principles are taught to him by  both his mother and grandmother. Yunjae has the routine of memorizing, rehearsing, and faking  every feeling that most people learn by mere instinct. He also has to fake his own mood and  learn how to pretend empathy for his peers. 
Almond possesses an afflictive novel of how essential to express emotions and the urge  of living with more empathy and compassion. Sohn engages the readers with heart-wrenching  questions and perceptive comments to be conscious about alexithymia. She also opens our eyes  to how social prejudices should be dismantled. The novel is labeled the Young Adult genre, but  it could be for everyone. Agile and amusing, that’s how the author’s game pen could be  described. Won-pyung Sohn has her own keenness to shake and conquer the reader. Almond is exceptional and has one of those worth-rereading materials. 
Which of the following statements is a fact from the author?",0,3,70
30,664,BI,"1 Wayang orang merupakan seni pertunjukan tradisional khas Jawa dan Bali. 2 Wayang orang disebut juga wayang wong. 3 Pameran wayang orang harus memakai kostum sesuai dengan tema. 4 Tema yang dimainkan dalam wayang orang biasanya mengisahkan tentang Ramayana atau Mahabarata. 5 Yang dikembangkan dalam pertunjukan wayang orang adalah lakon dan tembang. 6 Daerah asal wayang orang adalah tanah Jawa, khususnya Jawa Tengah, di mana Sultan Hamangkurat I sebagai penciptanya pada tahun 1731. 7 Seni pertunjukan wayang orang dikembangkan Keraton Yogyakarta dan Surakarta. 8 Kedua keraton menganggap wayang orang bukan sekadar hiburan, melainkan juga bagian pertunjukan tradisional di daerahnya. 9 Dengan mengutip artikel Transformasi Pertunjukan Wayang Orang Kemunitas Graha Seni Mustika Yuastina Surabaya, wayang orang memuat berbagai seni lain, seperti seni sastra, musik, drama, rupa, dan tari. Diadaptasi dari https://www.kumparan.com/
Kalimat (6) perlu disempurnakan dengan cara ",0,2,90
30,1034,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,115
30,858,EN,"In the following article, the author speculates about a connection between the low-fat, high-carbohydrate diet recommended by the medical establishment in the last twenty years and the increasing rate of obesity among Americans. 
American dietitians and members of the medical community have ridiculed low-carbohydrate diets as quackery for the past thirty years, while extolling a diet that cuts down on fat, limits meat consumption, and relies on carbohydrates as its staple. Many Americans are familiar with the food pyramid promoted by the U.S. government, with its foundation of carbohydrates such as breads, rice, and pasta, and its apex allotted to fats, oils, and sweets. Adhering to the government's anti-fat, pro- carbohydrate gospel, food manufacturers have pumped out fat-free grain products that lure consumers with the promise of leaner days. Then, why are Americans getting so fat? Could the dietary recommendations of the last twenty years be wrong? And what's more, could the proponents of diets that push protein and fat be right? 
Fact: Obesity rates have soared throughout the country since the 1980s. The United States Centers of Disease Control reports that the number of obese adults has doubled in the last twenty years. The num-ber of obese children and teenagers has almost tripled, increasing 120% among African-American and Latino children and 50% among white children. The risk for Type 2 diabetes, which is associated with obesity, has increased dramatically as well. Disturbingly, the disease now affects 25% to 30% of children, compared with 3% to 5% two decades ago. 
What is behind this trend? Supersized portions, cheap fast food, and soft drinks combined with a sedentary lifestyle of TV watching or Internet surfing have most likely contributed to the rapid rise of obesity. Yet, there might be more to it: is it a coincidence that obesity rates increased in the last twenty years-the same time period in which the low-fat dietary doctrine has reigned? Before the 1980s, the conventional wisdom was that fat and protein created a feeling of satiation, so that overeating would be less likely. Carbohydrates, on the other hand, were regarded as a recipe for stoutness. This perception began to change after World War II when coronary heart disease reached near epidemic proportions among middle-aged men. A theory that dietary fat might increase cholesterol levels and, in turn, increase the risk of heart disease emerged in the 1950s and gained increasing acceptance by the late 1970s. In 1979, the focus of the food guidelines promoted by the United States Depart-ment of Agriculture (USDA) began to shift away from getting enough nutrients to avoiding excess fat, saturated fat, cholesterol, and sodium-the components believed to be linked to heart disease. The anti-fat credo was born. 
To date, the studies that have tried to link dietary fat to increased risk of coronary heart disease have remained ambiguous. Studies have shown that cholesterol-lowering drugs help reduce the risk of heart disease, but whether a diet low in cholesterol can do the same is still questionable. While nutrition experts are debating whether a low-fat, carbohydrate- based diet is the healthiest diet for Americans, nearly all agree that the anti-fat message of the last twenty years has been over-simplified. For example, some fats and oils like those found in olive oil and nuts are beneficial to the heart and may deserve a larger propor-tion in the American diet than their place at the tip of the food pyra-mid indicates. Likewise, some carbohydrates that form the basis of the food pyramid, like the ""refined"" carbohydrates contained in white bread, pasta, and white rice, are metabolized in the body much the same way sweets are. According to one Harvard Medical School researcher, a breakfast of a bagel with low-fat cream cheese is ""meta-bolically indistinguishable from a bowl of sugar."" 
So what about those high-fat, protein diets that restrict carbohy-drates like the popular Atkins' diet and others? A small group of nutrition experts within the medical establishment find it hard to ignore the anecdotal evidence that many lose weight successfully on these diets. They are arguing that those diets should not be dismissed out of hand, but researched and tested more closely. Still others fear that Ameri-cans, hungry to find a weight-loss regimen, may embrace a diet that has no long-term datal about whether it works or is safe. What is clear is that Americans are awaiting answers and in the meantime, we need to eat something.
The passage suggests that the obesity trend in the United States is",1,0,85
30,852,EN,"Those in the retail industry that are successful in digitally transforming will be ones that leverage technology to innovate around an immersive and disruptive customer experience. These ""lighthouse"" retailers are the ones driving innovation, adopting emerging technologies early, and showing the industry what works and is possible. They are the ones experimenting with new models and store formats, playing with recombinations/reconfigurations of scale, assets, product, place, and people. The ""store of the future"" is the keystone of this effort. 
The store of the future will combine multiple formats to deliver an immersive and unique experience across all customer touchpoints online and in the store. It will be heavily instrumented for operational efficiency and digitally connected end-to-end to leverage a single view of customer, product, and order. The store of the future - despite its reliance on sophisticated technology and infrastructure - will be trying to look smaller and less intimidating, more personalized, and frictionless.
The deployment of these and other digital technologies in disruptive ways can turn visitors into shoppers and shoppers into brand-loyal customers. However, understanding which consumers want personalization and which want contextualized and relevant experiences, while protecting everyone's privacy, has grown more difficult. With so much at stake, data privacy has become a challenge for every party involved.
Who needs to see the passage?",0,1,111
30,801,EN,"nicholas_team02 [THREAD STARTER] - posted on 07 December 2020 09.01 Hello everyone! 
My friend told me that as a parent, he actively took a part in his child's career. Therefore, I want  to know, what is your take on parents' ""intervention"" in their children's career path? I think that  children have the right to choose what they want and what they do not want, it applies to their  future job too. Regardless, they cannot ignore their parents' opinions about it. Parents and their  children should discuss without forcing each other's opinions. 
yuma.won04 - posted on 07 December 2020 09.12 
Although children have their own dreams, they have no capability to choose their careers. In  contrast, parents know their children and are experienced in this case so they should be able to  guide their kids. However, parents should not enforce their irrational reason for their children to  choose, rather they should supervise their children to open options, the interest, the strength and  weaknesses, the ability, and willingness of the children. 
niki1209 - posted on 07 December 2020 09.22 
I know the feeling of how your parents forced you to do something you were never passionate  about as a profession. The most essential thing is their interest, so the children should choose  their careers. Parents' concern for their children's position in society may come in the way, but  children have their own aspirations. Therefore, parents should free their children to select their  careers and give them their support. 
jay002 - posted on 07 December 2020 09.50 
Children at their age have the inability to decide on their careers. The parents should advise them  thoroughly. The children's academic and non-academic activities should be observed by the  parents as they show the children's potential. From the observation, the parents are able to decide  the career line of their children. 
sungene - posted on 07 December 2020 10.04 
I have my dream job at a big corporation in my 20s and I can tell you that it did not come easily.  I had to work my body off to be where I am today. Success does not come to you as simply as  you dream it, people.
Why did nicholas.team04 decide to start the thread?",0,0,10
30,900,PM,"Dua orang karyawan swasta mendaftar sebagai peserta asuransi kesehatan dengan besar  premi yang sama. Guna membayar premi asuransi tersebut, karyawan A yang memiliki gajiRp6.000.000,00 akan dikenakan potongan gaji sebesar 4%, sedangkan karyawan B dikenakan potongan gaji sebesar 6%.

Pernyataan yang tepat berkaitan dengan informasi tersebut adalah",0,3,12
30,890,PM,"Andre, Sansa, dan Banu memiliki sejumlah mata pelajaran favorit yang saling beririsansatu sama lain. Andre menyukai 8 mata pelajaran, Sansa menyukai 9 mata pelajaran, danBanu menyukai 10 mata pelajaran. Banu tidak menyukai 2 mata pelajaran favorit Andre danSansa, tetapi Banu menyukai 3 mata pelajaran favorit Sansa. Kemudian, sebanyak 2 matapelajaran hanya disukai oleh Andre. Jika tidak ada mata pelajaran yang sama sekali tidakdisukai ketiganya, maka berapa banyak mata pelajaran favorit Banu dan Sansa yang bukanmata pelajaran favorit Andre?

Putuskan apakah pernyataan 1 dan 2 berikut cukup untuk menjawab pertanyaan tersebut.
Banyaknya mata pelajaran favorit ketiganya adalah 1.
Banyaknya mata pelajaran favorit Andre yang bukan mata pelajaran favorit Banu adalah 4.",0,0,75
30,969,PM,Sebanyak 1.000 petani akan menanam jenis bunga. Ada 900 orang menanam bunga mawar dan 500 orang menanam bunga melati. Jika x adalah jumlah minimum petani menanam keduanya dan y adalah jumlah maksimum petani menanam kedua-keduanya maka nilai x+y = ....,3,1,61
30,752,EN,"I lost my father when I was only nine years old. This was the biggest loss I have had. He was everything to me, his only daughter. We were so close. I did not lose him to death though. I lost him in a much harder way: I lost my father to drugs. He got addicted and started to ignore my brother and me. One cool Summer night, my brother, a couple of our friends, and I were watching Scary Movie 3 in the living room. Around 9:30 pm, when I looked toward the kitchen, I saw orange and yellow flames reflecting of the door's window. It was a mess explosion caused by his careless actions under the influence of the drugs. After the fire was out, I saw my dad run around to the backyard and jump into the pool. I knew then that he had gotten burned. He ended up confined in the hospital. After he got better, they put him in jail for a month under drug charges. I was so mad and hurt, and suffered from severe depression. It destroyed my health and my social life. One day, one of my teachers stopped me in the hail to ask if I was okay. She asked if she could help me, if I would tell her what was going on. So I did. She helped save me and lift me back up. After a while, I started to feel and do better. She is now one of my greatest friends and mentors, and we talk daily. I could never repay her for everything she has done for me. Through my experiences, I learned never to do anything without thinking of how it will impact the people around me.
What was the source of the writer's problem? ",2,1,44
30,623,BI,"Pembekuan dimulai ketika keping-keping darah dan faktor-faktor lain dalam plasma darah kontak dengan permukaan yang tidak biasa, seperti pembuluh darah yang rusak atau terluka. Pada saat terjadi luka di permukaan tubuh, komponen darah, yaitu trombosit akan segera berkumpul mengerumuni bagian yang terluka dan akan menggumpal sehingga dapat menyumbat dan menutupi luka. Kulit yang terluka menyebabkan darah keluar dari pembuluh. Trombosit akan mengeluarkan zat (enzim) yang disebut trombokinase. Trombokinase akan masuk ke dalam plasma darah dan akan mengubah protrombin menjadi enzim aktif yang disebut trombin. Perubahan tersebut dipengaruhi ion kalsium (Ca2+) di dalam plasma darah. Protrombin adalah senyawa protein yang larut dalam darah yang mengandung globulin. Zat ini merupakan enzim belum aktif yang dibentuk oleh hati. Pembentukannya dibantu oleh vitamin K. Trombin yang terbentuk akan mengubah firbrinogen menjadi benang-benang fibrin. Terbentuknya benang-benang fibrin menyebabkan luka akan tertutup sehingga darah tidak mengalir keluar lagi.
Mengapa vitamin K diperlukan dalam proses pembekuan darah?  ",2,1,44
31,1114,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",0,1,57
31,1175,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",3,1,40
31,819,EN,"Recently, there has been a slow uphill battle by the fashion industry to make more  sustainable clothing, whether that be from recycled materials like plastic bottles or even recycled  clothing and clothing scraps. While this is a good thing, costs are still relatively high, and not  many people are going to want to spend $100+ on two articles of clothing just because it’s  environmentally friendly. A better alternative would be buying clothing second-hand. What does  second-hand mean? Well, it’s synonymous with thrift store shopping. That being said, there are a  plethora of reasons why thrifting is better than fast fashion. Thrifting is good for the environment  and the economy. 
Thrifting is a great way to get the most out of your buck. Some thrift stores even offer  student or military discounts. You can even “upcycle” clothing. Upcycling here means taking a 
piece of clothing and making it more to your liking or more fashionable, which itself allows you  to save money. 
Now the question at hand, why is buying second-hand good for the environment? First of  all, thrifting is good for the environment because it reduces the amount of plastic that ends up at  the dump. Also, thrifting reduces the number of wasted resources that get burnt up from making  new clothing or other textile products. If you looked it up, you would find that there is an  astronomical amount of water used in textile production that is incredibly wasteful. Specifically,  clothing/textile production requires around 9.3 billion tons of water annually. On another note,  thrifting also helps cut back on pollution and carbon emissions. The fashion industry is  calculated to be responsible for about 10% of global carbon emissions. 
(1) Let’s address the concerns you might have with buying second-hand clothes. (2) The  biggest concern for most people is cleanliness. (3) Generally, thrift stores are sanitary and do  have policies concerning those matters. (4) Besides, the majority of customers will usually  immediately wash clothing before wearing them. (5) Those things can help people in selecting  clothes in thrift stores. (6) Thrift stores also sort through clothing and other donations to make 
sure they aren’t damaged, dirty, stained, or smell bad. 
Second-hand shopping isn’t only good for your bank account. It’s also great for the  environment. There will always be a concern when it comes to second-hand shopping, but the  real concern should be aimed at the unnecessary waste. Nowadays, second-hand shopping isn’t  only done in-store. If you don’t like shopping in person, there are hundreds of online thrifting  options right at your fingertips.
What does paragraph 1 mainly talk about?",3,3,91
31,1128,PM,"Fungsi f dan g didefinisikan sebagai berikut:
f(x) = x

2 + 4x + 2 dan g(x) = x + 6

Absis terkecil semua titik potong grafik fungsi f dan g adalah...",2,1,102
31,929,PM,"In the coordinate plane, line g passes through the origin and perpendicular to a line that has slope -3. If points (-6, b) and (a, 1) are on line g, then the value of a – b is ….",0,1,108
31,863,EN,"Earthquake is any sudden shaking of the ground caused by the passage of seismic waves through Earth's rocks. Seismic waves are produced when some form of energy stored in Earth's crust is suddenly released, usually when masses of rock straining against one another suddenly fracture and ""slip."" Earthquakes occur most often along geologic faults, narrow zones where rock masses move in relation to one another. The major fault lines of the world are located at the fringes of the huge tectonic plates that make up Earth's crust. 
Little was understood about earthquakes until the emergence of seismology at the beginning of the 20th century. Seismology, which involves the scientific study of all aspects of earthquakes, has yielded answers to such long-standing questions as why and how earthquakes occur. About 50,000 earthquakes large enough to be noticed without the aid of instruments occur annually over the entire Earth. Of these, approximately 100 are of sufficient size to produce substantial damage if their centers are near areas of habitation. Very great earthquakes occur on average about once per year. Over the centuries they have been responsible for millions of deaths and an incalculable amount of damage to property.
What will happen when seismic waves pass through Earth's rocks?",0,1,44
31,836,EN,"Conflicts had existed between Spain and England since the 1570s. England wanted a  share of the wealth that Spain had been taking from the land it had claimed in the Americas. In order to fulfill her desire, Elizabeth I, Queen of England, encouraged her staunch  admiral of the navy, Sir Francis Drake, to raid Spanish ships and towns. Though these raids were  on a small scale, Drake achieved dramatic success, adding gold and silver to England’s treasury  and diminishing Spain’s supremacy. 
Religious differences also caused conflict between the two countries. Whereas Spain was  Roman Catholic, most of England had become Protestant. King Philip II of Spain wanted to  claim the throne and make England a Catholic country again. To satisfy his ambition and also to  retaliate against England’s theft of his gold and silver, King Philip began to build his fleet of  warships, the Spanish Armada, in January 1586. 
Philip intended his fleet to be indestructible. In addition to building new warships, he  marshaled 130 sailing vessels of all types and recruited more than 19,000 robust soldiers and  8,000 sailors. Although some of his ships lacked guns and others lacked ammunition, Philip was  convinced that his Armada could withstand any battle with England.
The martial Armada set sail from Lisbon, Portugal, on May 9, 1588, but bad weather  forced it back to port. Their course was still unchanged, only postponed. Later, the voyage  resumed once more on July 22 after the weather became more stable. 
The Spanish fleet met the smaller, faster, and more maneuverable English ships in battle  off the coast of Plymouth, England, first on July 31 and again on August 2. The two battles left  Spain vulnerable, having lost several ships and with its ammunition depleted. On August 7,  while the Armada laid an anchor on the French side of the Strait of Dover, England sent eight  burning ships into the midst of the Spanish fleet to set it on fire. Blocked on one side, the 
Spanish ships could only drift away. Their crews were in panic and disorder. Before the Armada  could regroup, the English attacked again on August 8. 
Although the Spaniards made a valiant effort to fight back, the fleet suffered extensive  damage. During the eight hours of battle, the Armada drifted perilously close to the rocky  coastline. At the moment when it seemed that the Spanish ships would be driven onto the  English shore, the wind shifted, and the Armada drifted out into the North Sea. The Spaniards  recognized the superiority of the English fleet and returned home, defeated.
King Philip prepared Spanish warships to",3,2,87
31,716,BI,"Tjipto Mangoenkoesoemo merupakan seorang dokter lulusan sekolah dokter bumiputra (STOVIA). Setelah lulus pada 1905, beliau kemudian menjadi dokter pemerintah dan dalam kariernya berhasil memerangi penyakit pes di Malang, Jawa Timur. Keberhasilan Tjipto dalam memerangi penyakit pes membuat Pemerintah Kolonial Belanda memberinya penghargaan Willem Klas 3, tetapi penghargaan tersebut ditolaknya. Tjipto kemudian mundur sebagai dokter pemerintah dan memilih terjun dalam dunia politik. Pada tahun 1912, Tjipto Mangoenkoesoemo bersama Soewardi Soerjaningrat dan Douwes Dekker mendirikan sebuah organisasi yang bernama Indische Partij (IP) yang merupakan organisasi pergerakan nasional pertama yang berbasis politik. Dalam perjalanannya, Tjipto dan pendiri IP sempat dibuang ke Belanda akibat tulisan Soewardi Soerjaningrat di surat kabar De Express yang berjudul “Als ik eens Nederlander was” (Seandainya Aku Seorang Belanda) yang mengkritik tindakan Kerajaan Belanda yang merayakan 100 tahun kemerdekaannya dari Prancis di negeri jajahannya, bahkan dengan menggalang dana di Hindia Belanda. Pada 1914, Tjipto kembali ke Jawa karena penyakit asma dan serangan syaraf yang dideritanya selama di Belanda. Sekembalinya ke Jawa, beliau bergabung ke dalam Volksraad (Dewan Rakyat) dan ikut serta dalam pemogokan petani perkebunan di Polanharjo, Klaten pada 1919. Namun, beliau kembali menjalani pembuangan di Banda Neira selama 14 tahun sejak 1927 karena dituduh terlibat dalam persekongkolan dan pemberontakan. Meski menentang kolonialisme Belanda, Tjipto lebih mengkhawatirkan fasisme. Ketika Jerman menduduki Belanda pada 1940, beliau berbalik menunjukkan simpati pada Belanda. Beliau mengirim surat ke majalah politik Nationale Commentaren yang dipimpin oleh Sam Ratulangi. Beliau menulis “Perjuangan di Eropa sekarang itu ialah perjuangan antara demokrasi dengan totalitarianisme. Dalam perjuangan semacam itu tidak salah kita memilih, di manakah akan diletakkan perasaan simpati kita? Sudah tentu di pihak demokrasi”. Beliau pun berkata, “Sekarang kita lebih baik tolong lawan kita itu, Holland ....” Atas sikapnya ini, beliau diejek sebagai orang tua yang pikun. Begitu pula ketika Jepang masuk ke Hindia Belanda, Tjipto mengimbau rakyat agar membantu pemerintah Belanda. Namun, Sutan Sjahrir yang juga menentang fasisme Jepang menilai sikap Tjipto tidak hanya didasarkan atas pertimbangan politik, tetapi juga karena kesehatannya yang memudar. Tjipto menunjukkan komitmennya menentang fasisme Jepang dengan menjadi tuan rumah di Selabintana, Sukabumi, untuk membentuk Gerakan Antifasis (Geraf) pada Mei 1940. Setelah itu, kesehatan Tjipto memburuk. Pada 8 Maret 1943, beliau mengembuskan nafas terakhirnyadi saat Jepang masih menancapkan fasismenya di Indonesia.
Apa permasalahan utama yang dibahas pada paragraf 2 teks tersebut?",2,1,119
31,876,EN,"The Alaska pipeline starts at the frozen edge of the Arctic Ocean. It stretches southward across the largest and northernmost state in the United States, ending at a remote ice-free seaport village nearly 800 miles from where it begins. It is massive in size and extremely complicated to operate. The steel pipe crosses windswept plains and endless miles of delicate tundra that tops the frozen ground. It weaves through crooked canyons, climbs sheer mountains, plunges over rocky crags, makes its way through thick forests, and passes over or under hundreds of rivers and streams. The pipe is 4 feet in diameter, and up to 2 million barrels (or 84 million gallons) of crude oil can be pumped through it daily. 
Resting on H-shaped steel racks called ""bents;' long sections of the pipeline follow a zigzag course high above the frozen earth. Other long sections drop out of sight beneath spongy or rocky ground and return to the surface later on. The pattern of the pipeline's up-and-down route is determined by the often harsh demands of the arctic and subarctic climate, the tortuous lay of the land, and the varied compositions of soil, rock, or permafrost (permanently frozen ground). A little more than half of the pipeline is elevated above the ground. The remainder is buried anywhere from 3 to 12 feet, depending largely upon the type of terrain and the properties of the soil. 
One of the largest in the world, the pipeline cost approximately $8 billion and is by far the biggest and most expensive construction project ever undertaken by private industry. In fact, no single business could raise that much money, so 8 major oil companies formed a consortium in order to share the costs. Each company controlled oil rights to particular shares of land in the oil fields and paid into the pipeline-construction fund according to the size of its holdings. Today, despite enormous problems of climate, supply shortages, equipment breakdowns, labor disagreements, treacherous terrain, a certain amount of mismanagement, and even theft, the Alaska pipeline has been completed and is operating.

Which of the following is the closest in meaning to the phrase resting on (paragraph 2)?",2,0,20
